,Title,Artist,track_id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,explicit,Popularity,Release_Year,billboard_hot_100
18050,Lips Of An Angel, Jack Ingram,7CnuusZCdhzNQlPdUDBhcA,0.48100000000000004,0.695,9.0,-4.29,1.0,0.0307,0.00963,0.0,0.10300000000000001,0.276,131.80200000000002,227453.0,4.0,False,32.0,2007.0,1
18051,Circle, Marques Houston,4awnQTwynhz0j6Rk2ZwM6A,0.6759999999999999,0.662,1.0,-6.438,1.0,0.0442,0.106,0.0,0.122,0.46399999999999997,127.999,245027.0,4.0,False,52.0,2007.0,1
18054,Here (In Your Arms), Hellogoodbye,2L3bghVRLkBbIQzSaEUytZ,0.701,0.608,5.0,-6.819,1.0,0.0374,0.20600000000000002,0.0041,0.273,0.794,126.044,240547.0,4.0,False,57.0,2006.0,1
18056,Promise, Ciara,1pLdjo3lOBbMaoR4ZpybFH,0.6970000000000001,0.629,9.0,-5.757000000000001,1.0,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,267413.0,4.0,False,59.0,2006.0,1
18057,Tell Me 'Bout It, Joss Stone,7GmELLCacoDxgw74xfeUE4,0.8640000000000001,0.927,10.0,-4.285,0.0,0.11,0.0033299999999999996,6.929999999999999e-05,0.821,0.6859999999999999,109.303,169187.0,4.0,False,45.0,2007.0,1
18059,Flathead, The Fratellis,5t1Eqjxu93ub0LiTgxZQOB,0.598,0.95,0.0,-5.218999999999999,1.0,0.139,0.0123,0.0,0.32899999999999996,0.29,105.185,197440.0,4.0,False,44.0,2007.0,1
18060,King Kong, Jibbs Featuring Chamillionaire,3FY0HrfhcG75h0UCTGpg4S,0.774,0.778,1.0,-5.066,1.0,0.24600000000000002,0.0207,0.0,0.237,0.514,77.992,275267.0,4.0,False,47.0,2006.0,1
18061,Hillbilly Deluxe, Brooks & Dunn,1BMhbPsW66IXqksKC8jrCf,0.568,0.8290000000000001,7.0,-4.713,1.0,0.0461,0.312,2.57e-06,0.514,0.551,155.041,258693.0,4.0,False,57.0,2005.0,1
18062,And I Am Telling You I'm Not Going, Jennifer Hudson,26b2c6d8TBOSNQznQXFdQa,0.46399999999999997,0.735,5.0,-5.202000000000001,0.0,0.0861,0.187,0.0,0.161,0.33899999999999997,122.714,305373.0,4.0,False,59.0,2006.0,1
18063,1st Time, Yung Joc Featuring Marques Houston & Trey Songz,5ehwXxbiFNYwlmntoKom7h,0.6859999999999999,0.603,6.0,-6.112,1.0,0.20199999999999999,0.0981,0.0,0.102,0.778,133.034,267627.0,4.0,True,42.0,2006.0,1
18064,Famous Last Words, My Chemical Romance,2d6m2F4I7wCuAKtSsdhh83,0.467,0.883,2.0,-3.679,0.0,0.106,0.000321,0.000152,0.125,0.309,122.25200000000001,299227.0,4.0,False,74.0,2006.0,1
18065,Boston, Augustana,2WZyfujzMweFLnozyUJBkW,0.40399999999999997,0.5710000000000001,0.0,-5.069,1.0,0.0303,0.182,2.08e-05,0.129,0.29,147.01,245933.0,4.0,False,65.0,2005.0,1
18066,Watching You, Rodney Atkins,5OusUgzHz6Ulb3GZT7WUo5,0.625,0.848,2.0,-4.008,1.0,0.0314,0.105,0.0,0.23,0.716,137.993,235427.0,4.0,False,69.0,2006.0,1
18067,Survivalism, Nine Inch Nails,6iuRL2eQNTNQ2trVdbBYsE,0.618,0.675,9.0,-5.723,1.0,0.0679,0.000892,0.21600000000000003,0.133,0.354,129.983,262493.0,4.0,False,43.0,2007.0,1
18068,From Yesterday, 30 Seconds To Mars,1JBa9B1iA4yNVpJ5wVGrZH,0.46799999999999997,0.8759999999999999,10.0,-4.841,1.0,0.0692,0.0057799999999999995,0.00625,0.035,0.13,135.062,247373.0,4.0,False,59.0,2005.0,1
18069,Alyssa Lies, Jason Michael Carroll,3PJq5Cu74e3bIes9sY7jM1,0.496,0.602,7.0,-5.29,1.0,0.0265,0.33399999999999996,0.0035600000000000002,0.147,0.39799999999999996,75.51899999999999,259573.0,4.0,False,51.0,2007.0,1
18070,Not Ready To Make Nice, Dixie Chicks,6LCEyZZHFF4ebF1Mike1s5,0.425,0.5539999999999999,6.0,-4.145,1.0,0.0298,0.134,8.56e-05,0.0963,0.28800000000000003,83.917,237297.0,4.0,False,63.0,2006.0,1
18073,Nothing Left To Lose, Mat Kearney,23MG7PAYUQp0esP2dzWHWj,0.445,0.71,4.0,-6.819,1.0,0.0275,0.10300000000000001,6.14e-05,0.16899999999999998,0.46799999999999997,148.011,263253.0,4.0,False,55.0,2006.0,1
18074,It Just Comes Natural, George Strait,2DmBuFsXx1Pd5FHrMF8PD8,0.405,0.775,10.0,-2.907,1.0,0.0335,0.358,0.0,0.21100000000000002,0.42200000000000004,200.389,176427.0,4.0,False,58.0,2006.0,1
18075,Listen, Beyonce,4z7Ja0RNran3XpIvc1PIQz,0.43200000000000005,0.637,11.0,-3.905,1.0,0.0475,0.41600000000000004,0.0,0.113,0.187,122.39399999999999,219547.0,4.0,False,59.0,2007.0,1
18076,Little Bit Of Life, Craig Morgan,1jSZ1IETySh2kDTnyfIE0I,0.667,0.8340000000000001,7.0,-4.743,1.0,0.0344,0.292,0.0,0.287,0.703,96.944,251720.0,4.0,False,49.0,2006.0,1
18077,Wait A Minute, The Pussycat Dolls Featuring Timbaland,6LDasBOWaNQEGgpDLaKDnJ,0.867,0.8540000000000001,8.0,-5.211,1.0,0.0478,0.0496,2.7300000000000003e-05,0.32299999999999995,0.972,136.446,221947.0,4.0,False,48.0,2005.0,1
18080,Movin' On, Elliott Yamin,3fzOl3tXMD7Jp6srNsTwvz,0.7,0.395,4.0,-5.983,0.0,0.0823,0.32899999999999996,0.0,0.0833,0.17,97.771,221053.0,4.0,False,24.0,2007.0,1
18086,Suddenly I See, KT Tunstall,5p9XWUdvbUzmPCukOmwoU3,0.5870000000000001,0.767,0.0,-5.712999999999999,1.0,0.0449,0.225,0.0,0.11199999999999999,0.664,100.38,201707.0,4.0,False,73.0,2005.0,1
18087,Break 'Em Off, Paul Wall Featuring Lil' KeKe,3xhTCpyWpZJ6z5miHy8TRF,0.768,0.614,1.0,-6.024,0.0,0.368,0.445,0.0,0.11699999999999999,0.606,75.753,291733.0,4.0,True,50.0,2007.0,1
18088,Amarillo Sky, Jason Aldean,0axUHkhMMY0YSC1jFBVWqv,0.491,0.7759999999999999,2.0,-3.887,1.0,0.0393,0.314,0.0,0.146,0.428,154.988,202547.0,4.0,False,62.0,2005.0,1
18089,Keep Your Mind Wide Open, AnnaSophia Robb,7CG8Oz7GD8cTdU9SausPhj,0.5589999999999999,0.562,9.0,-9.735,1.0,0.0274,0.00655,0.0,0.0863,0.633,111.383,216907.0,4.0,False,30.0,2007.0,1
18090,Like A Star, Corinne Bailey Rae,5Anh8jULgeUgciLHCR25Mk,0.606,0.226,2.0,-10.617,0.0,0.0347,0.715,0.0001,0.35,0.142,122.711,243213.0,4.0,False,64.0,2006.0,1
18091,I Luv It, Young Jeezy,7qFxSPDUDMQNGBqTvK4aEj,0.6409999999999999,0.765,9.0,-6.626,1.0,0.0383,0.000975,0.0,0.387,0.19,91.009,240613.0,4.0,True,59.0,2006.0,1
18092,She's Everything, Brad Paisley,3dAgQFdruU8ufWc5GE05xC,0.355,0.478,0.0,-8.323,1.0,0.0334,0.569,2.88e-06,0.19399999999999998,0.271,102.96700000000001,266920.0,4.0,False,66.0,2005.0,1
18093,Outside Looking In, Jordan Pruitt,1wF2QB0bAAYQdPUIn0L0VE,0.69,0.29,5.0,-6.544,1.0,0.0282,0.6759999999999999,0.0,0.109,0.42,95.976,159467.0,4.0,False,44.0,2007.0,1
18094,Save Room, John Legend,3sTc75CCyIw4FPs6cXkOe7,0.69,0.5720000000000001,7.0,-6.131,1.0,0.0264,0.0451,0.0,0.0969,0.375,111.92,235667.0,4.0,False,65.0,2006.0,1
18095,Push It To The Limit, Corbin Bleu,3K01q0jtSNHeqx5gs97HH2,0.815,0.9059999999999999,5.0,-3.194,0.0,0.0561,0.0116,2.06e-06,0.0691,0.7829999999999999,125.97399999999999,196960.0,4.0,False,50.0,2007.0,1
18097,Hurt, Christina Aguilera,6gDXbcILAyBa2skSdbUYq7,0.327,0.295,4.0,-6.907,0.0,0.0313,0.775,0.0,0.107,0.14300000000000002,148.57399999999998,243373.0,4.0,False,68.0,2006.0,1
18098,White & Nerdy," ""Weird Al"" Yankovic",60R2v9lheAu3lwZwAFxMZK,0.7909999999999999,0.613,1.0,-11.628,0.0,0.0763,0.0986,0.0,0.0765,0.8959999999999999,143.017,170640.0,4.0,False,56.0,2006.0,1
18099,Not Fade Away, Sheryl Crow,7FzlbCUcpAfh0ar1yNiKXK,0.579,0.9129999999999999,2.0,-4.0089999999999995,1.0,0.0614,0.0159,3.72e-05,0.11699999999999999,0.912,192.062,125080.0,4.0,False,10.0,2007.0,1
18100,Be Good To Me, Ashley Tisdale,0yfcOmDBSaW1fGY1PHuwU3,0.655,0.857,0.0,-4.148,1.0,0.0994,0.141,0.0,0.298,0.7190000000000001,97.994,213827.0,4.0,False,50.0,2007.0,1
18101,Red High Heels, Kellie Pickler,7dFSHwa7BNZvWlOuYsvFpy,0.626,0.8420000000000001,5.0,-3.74,1.0,0.0337,0.13,0.0,0.0734,0.54,115.72,222853.0,4.0,False,56.0,2006.0,1
18102,Streetcorner Symphony, Rob Thomas,20117nklRrpujknMRpueYQ,0.633,0.8859999999999999,1.0,-3.892,1.0,0.0456,0.109,0.0,0.0438,0.753,81.811,247827.0,4.0,False,52.0,2005.0,1
18103,Thinking About You, Norah Jones,0suRVpl5fIZVm7PuROSRsQ,0.65,0.299,8.0,-10.76,1.0,0.03,0.605,0.0118,0.21899999999999997,0.294,123.59700000000001,197280.0,4.0,False,57.0,2007.0,1
18104,Crazy Car, The Naked Brothers Band,4Sp56kz1RH1oLWg3PYFBu6,0.439,0.848,2.0,-4.9430000000000005,1.0,0.0453,0.005520000000000001,7.47e-06,0.0649,0.665,183.59099999999998,119280.0,4.0,False,21.0,2007.0,1
18105,Want To, Sugarland,3kqLybBT5LRSB9QCoR3ojK,0.43799999999999994,0.73,3.0,-3.78,1.0,0.0407,0.474,0.0,0.113,0.14800000000000002,158.281,215293.0,4.0,False,48.0,2006.0,1
18106,One Wing In The Fire, Trent Tomlinson,338arfXmD9XaESFjfcQLsg,0.613,0.526,3.0,-7.364,1.0,0.0306,0.373,0.0,0.13699999999999998,0.41200000000000003,142.055,232547.0,4.0,False,55.0,2006.0,1
18107,Jump To The Rhythm, Jordan Pruitt,4QFbZ1cSkL718J6A8cMJdA,0.763,0.905,0.0,-3.156,1.0,0.0335,0.0519,0.0,0.0468,0.76,107.96600000000001,227013.0,4.0,False,43.0,2007.0,1
18110,Money In The Bank, Lil Scrappy Featuring Young Buck,6YTp4sUEi3oWNToQvOjke6,0.88,0.693,1.0,-5.2010000000000005,1.0,0.332,0.0599,0.0,0.248,0.767,75.60300000000001,233707.0,4.0,True,54.0,2006.0,1
18111,Maneater, Nelly Furtado,4wH4dJgrsxONID6KS2tDQM,0.7959999999999999,0.777,6.0,-4.81,1.0,0.0397,0.0261,0.00035800000000000003,0.121,0.787,132.722,258893.0,4.0,False,82.0,2006.0,1
18112,My Little Girl, Tim McGraw,3dNhdwu8RcaVdrDZ1cAtzx,0.457,0.636,0.0,-3.41,1.0,0.0262,0.35100000000000003,7.01e-06,0.111,0.23800000000000002,144.686,218560.0,4.0,False,58.0,2016.0,1
18113,Phantom Limb, The Shins,3NPiFBw3mA9qbJfo0nhk6X,0.515,0.848,9.0,-4.835,1.0,0.0375,0.00048600000000000005,0.0,0.0946,0.475,119.84,287567.0,4.0,False,57.0,2007.0,1
18114,"My, Oh My", The Wreckers,0fGIhWOJecR9u9Bo9UOTKC,0.508,0.843,0.0,-4.433,1.0,0.0349,0.21100000000000002,4.16e-05,0.254,0.7659999999999999,176.043,210187.0,4.0,False,40.0,2006.0,1
18115,Show Me The Money, Petey Pablo,6lob8yGQuretKACtogsaQL,0.863,0.772,0.0,-2.278,1.0,0.114,0.0167,0.0,0.20600000000000002,0.83,110.514,224680.0,4.0,False,54.0,2006.0,1
18116,Take Me As I Am, Mary J. Blige,4gGYiGsxhPYpsGIttWLwlT,0.599,0.565,11.0,-4.663,0.0,0.0334,0.0663,0.0,0.207,0.5760000000000001,82.251,237493.0,4.0,False,47.0,2005.0,1
18117,Anna-Molly, Incubus,0uLhNT7UIH3nZCCDZd3OBl,0.451,0.973,8.0,-2.611,1.0,0.0514,0.00428,7.36e-06,0.0924,0.628,151.885,225880.0,4.0,False,60.0,2006.0,1
18118,Lost One, Jay-Z Featuring Chrisette Michele,206QiQ5OnKTZE3cnuMYu3H,0.8059999999999999,0.6859999999999999,8.0,-2.7539999999999996,0.0,0.154,0.248,0.0,0.0613,0.632,84.01100000000001,224227.0,4.0,True,46.0,2006.0,1
18119,Honestly, Cartel,0wGWmko6pOeimMMATKGz2I,0.449,0.903,1.0,-4.949,1.0,0.0388,2.48e-05,0.0,0.133,0.583,144.52200000000002,207333.0,4.0,False,52.0,2005.0,1
18120,Tim McGraw, Taylor Swift,0Om9WAB5RS09L80DyOfTNa,0.58,0.491,0.0,-6.462000000000001,1.0,0.0251,0.575,0.0,0.121,0.425,76.009,232107.0,4.0,False,64.0,2006.0,1
18122,My Wish, Rascal Flatts,6Gfmj0HbpvxTdW0sdlzTDU,0.5479999999999999,0.769,4.0,-4.853,1.0,0.0312,0.0307,5.53e-06,0.0867,0.38799999999999996,135.71200000000002,248280.0,4.0,False,68.0,2006.0,1
18123,If We Were A Movie, Hannah Montana,52Dw5hXeylenurLTKoFJfZ,0.608,0.867,4.0,-4.683,1.0,0.0307,0.00528,0.0,0.0643,0.866,94.008,183293.0,4.0,False,52.0,2006.0,1
18124,Come Back To Me, Vanessa Hudgens,0occ3Gxp6ZV5DUmJNuEsQB,0.65,0.868,5.0,-3.988,1.0,0.084,0.0008359999999999999,1.6100000000000002e-05,0.245,0.71,87.961,166867.0,4.0,False,51.0,2006.0,1
18125,Unappreciated, Cherish,5ZelMPn7vupvsTToUTvcbF,0.735,0.521,7.0,-6.696000000000001,0.0,0.0876,0.0888,0.0,0.065,0.374,77.01,235333.0,4.0,False,54.0,2006.0,1
18126,The Saints Are Coming, U2 & Green Day,6uQL0epVs9N9Bergafaf6x,0.315,0.81,4.0,-7.026,0.0,0.0468,0.0781,0.00321,0.152,0.11800000000000001,152.116,201907.0,4.0,False,40.0,2006.0,1
18128,Too Little Too Late, JoJo,4T4NLIMypdmyUwK54jECk4,0.42100000000000004,0.799,6.0,-5.183,0.0,0.0562,0.008709999999999999,1.63e-05,0.0794,0.731,82.40799999999999,221720.0,4.0,False,69.0,2006.0,1
18131,Stuntin' Like My Daddy, Birdman & Lil Wayne,3rMyMv8EjKXoPnaRo2hdJN,0.71,0.8809999999999999,5.0,-6.648,0.0,0.0398,0.00908,0.0,0.162,0.809,160.011,267293.0,4.0,True,61.0,2006.0,1
18132,Come To Me, Diddy Featuring Nicole Scherzinger,6yuvC80FcnVJNvC0DbXN9e,0.8190000000000001,0.485,6.0,-6.45,0.0,0.0756,0.0176,0.0,0.6579999999999999,0.386,96.99799999999999,276787.0,4.0,True,54.0,2006.0,1
18133,You Don't Know," Eminem, 50 Cent, Lloyd Banks & Ca$his",4UhUXGXEeq3mPJyzZkx9fY,0.767,0.8640000000000001,10.0,-1.847,0.0,0.133,0.0116,0.0,0.0957,0.747,85.475,257907.0,4.0,True,64.0,2006.0,1
18134,Show Me What You Got, JAY-Z,1SlPhbS52PbNqqVCqGU12I,0.431,0.9570000000000001,10.0,-0.982,0.0,0.26,0.0261,0.0,0.261,0.419,105.46799999999999,223120.0,4.0,True,44.0,2006.0,1
18135,Love Like Winter, AFI,3cDE9Yn4GrsxSrlMCLdmTT,0.5920000000000001,0.914,10.0,-4.753,0.0,0.0468,0.000259,0.000139,0.0452,0.524,120.03200000000001,165653.0,4.0,False,52.0,2006.0,1
18136,Mr. Jones, Mike Jones,3LU66Soe9kT5saRxI4wTj6,0.653,0.748,10.0,-3.89,1.0,0.133,0.20600000000000002,0.0,0.0803,0.264,79.97399999999999,238947.0,4.0,True,47.0,2007.0,1
18137,Ay Chico (Lengua Afuera), Pitbull,3b2Dm0jdnbiD29SLROeLkU,0.94,0.6920000000000001,6.0,-5.48,0.0,0.253,0.0194,0.000455,0.0453,0.875,117.98700000000001,205600.0,4.0,True,41.0,2006.0,1
18138,You Save Me, Kenny Chesney,0UgHkodbptL6XQBfT5HOK1,0.509,0.547,0.0,-6.132000000000001,1.0,0.0299,0.33,9.449999999999999e-05,0.358,0.282,125.889,235773.0,3.0,False,53.0,2005.0,1
18139,Hip Hop Is Dead, Nas Featuring will.i.am,7iF9B5dbSOfEeznArGFHhn,0.758,0.74,0.0,-5.7620000000000005,0.0,0.203,0.0155,0.0,0.22899999999999998,0.619,110.831,225560.0,4.0,False,44.0,2006.0,1
18140,Some People Change, Montgomery Gentry,7cmZDjXMF1A0dGV726pMYs,0.55,0.61,2.0,-6.358,1.0,0.0388,0.0456,0.0,0.11,0.35700000000000004,168.18599999999998,201867.0,4.0,False,39.0,2006.0,1
18141,Love Me Or Hate Me (F**k You!!!!), Lady Sovereign,4OikxHAgM14El0wQIyyhP8,0.888,0.8059999999999999,7.0,-4.717,1.0,0.0714,0.0145,0.0,0.0686,0.9129999999999999,120.012,209827.0,4.0,True,47.0,2006.0,1
18142,Tell Me Baby, Red Hot Chili Peppers,0itNMuBHye9fu392b4e9oa,0.695,0.993,0.0,-3.114,1.0,0.0612,0.0017699999999999999,0.00246,0.0814,0.281,107.95100000000001,247667.0,4.0,False,68.0,2006.0,1
18144,Ring The Alarm, Beyonce,5BkHkyO9PFXs1m7vSMnXp4,0.45799999999999996,0.7509999999999999,2.0,-8.395,1.0,0.469,0.0299,0.000155,0.258,0.48,169.673,203347.0,4.0,False,52.0,2007.0,1
18145,Dem Jeans, Chingy Featuring Jermaine Dupri,7nBnxipTxl27eJa9ltaikO,0.86,0.903,7.0,-6.28,1.0,0.29,0.159,0.0,0.13699999999999998,0.753,85.01700000000001,229400.0,4.0,False,47.0,2006.0,1
18146,Who Said, Hannah Montana,7jg5JfizOZSEipnTR6d4Nt,0.629,0.9009999999999999,4.0,-3.3569999999999998,1.0,0.0311,0.008709999999999999,0.0,0.0573,0.581,133.034,194973.0,4.0,False,48.0,2006.0,1
18147,Chicken Noodle Soup., Webstar & Young B Featuring The Voice Of Harlem,6PGrYbKY6I0LnKmAseNBO2,0.648,0.69,7.0,-6.388999999999999,1.0,0.344,0.0835,0.0,0.564,0.644,94.84,223120.0,4.0,False,40.0,2006.0,1
18148,Best Of Both Worlds, Hannah Montana,6Z0F3Mqj7tq1CBZo5qMlUg,0.6759999999999999,0.861,1.0,-3.645,1.0,0.0501,0.0512,0.0,0.0613,0.6809999999999999,124.031,174120.0,3.0,False,64.0,2006.0,1
18149,Hate (I Really Don't Like You), Plain White T's,6cQSR4chKDTFhlCT2MuNwq,0.44799999999999995,0.8140000000000001,1.0,-4.601,0.0,0.0337,0.00145,0.0,0.10400000000000001,0.523,161.93,224853.0,4.0,False,50.0,2006.0,1
18151,River, Sarah McLachlan,3yLCQ4GRSFlg3GmwlYQlzX,0.564,0.336,10.0,-11.739,1.0,0.0283,0.8170000000000001,0.000587,0.102,0.255,97.98700000000001,242013.0,4.0,False,53.0,2006.0,1
18152,A Great Big Sled, The Killers Featuring Toni Halliday,4PYTPrQZz2kt6KU1vNH9Ri,0.532,0.872,0.0,-3.8689999999999998,1.0,0.0636,0.00223,0.0,0.28300000000000003,0.299,127.959,262587.0,4.0,False,55.0,2016.0,1
18153,Happy Xmas (War Is Over), The Fray,6Rjw3kkox3TPXPB6sixLGs,0.39799999999999996,0.6990000000000001,0.0,-5.008,1.0,0.032,0.0657,0.0,0.675,0.47200000000000003,146.457,251520.0,3.0,False,29.0,2006.0,1
18154,I Loved Her First, Heartland,0vZvEE9c2bmA6H8hVKxXEZ,0.405,0.384,4.0,-6.507999999999999,1.0,0.0263,0.3,0.0,0.106,0.17600000000000002,137.49200000000002,212880.0,3.0,False,61.0,2006.0,1
18155,Tu Amor, RBD,2EnlBJQ6ZcndUmsI8ZrJjI,0.634,0.703,1.0,-4.462,1.0,0.0315,0.305,1.7e-06,0.11199999999999999,0.584,88.00399999999999,280440.0,4.0,False,49.0,2006.0,1
18156,The Carpal Tunnel Of Love, Fall Out Boy,6FAUi2Xm6RCF0wpwG8oXGZ,0.466,0.941,2.0,-2.82,0.0,0.0497,0.0018399999999999998,7.9e-06,0.34,0.599,140.765,203840.0,4.0,False,53.0,2007.0,1
18158,Let's Ride, The Game,4JKwW0A2OQeAUpYZd99Lfo,0.878,0.7390000000000001,5.0,-5.157,1.0,0.18899999999999997,0.16899999999999998,0.0,0.11900000000000001,0.8240000000000001,93.601,237680.0,4.0,True,56.0,2006.0,1
18159,I'll Be Home For Christmas (Live), Josh Groban,4hYI8nymxxb6VjmIBi5Agx,0.228,0.29100000000000004,10.0,-13.57,1.0,0.0382,0.9359999999999999,8.27e-05,0.10300000000000001,0.16699999999999998,165.449,254840.0,3.0,False,55.0,2007.0,1
18160,Get Up, Ciara Featuring Chamillionaire,3rKCDtV8UcF0RytSiXxypc,0.9640000000000001,0.595,1.0,-6.8870000000000005,0.0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,261880.0,4.0,False,60.0,2006.0,1
18162,Mountains, Lonestar,0iTR57bhc1jm1tf9j5XDhh,0.45799999999999996,0.767,3.0,-4.3,1.0,0.0481,0.196,0.0,0.0564,0.34700000000000003,162.063,234400.0,4.0,False,30.0,2006.0,1
18165,Give It Away, George Strait,1qHRFZE8qykNXYZadzmi1m,0.674,0.6459999999999999,5.0,-5.876,1.0,0.027000000000000003,0.486,8.37e-05,0.262,0.613,148.1,209320.0,4.0,False,66.0,2006.0,1
18166,Buttons, The Pussycat Dolls Featuring Snoop Dogg,2ICylmg7jCYdOWUFNa8VW7,0.524,0.809,2.0,-4.787,1.0,0.335,0.185,0.0,0.345,0.532,210.893,231293.0,4.0,False,45.0,2006.0,1
18167,Gallery, Mario Vazquez,7yVJlhAZlZ4O1jlJCkMXD6,0.593,0.6509999999999999,9.0,-6.904,0.0,0.135,0.0169,0.0,0.141,0.32299999999999995,86.535,223613.0,4.0,False,50.0,2006.0,1
18168,About Us, Brooke Hogan Featuring Paul Wall,6REZUx5kZ8H8RRnIlKgINi,0.805,0.7959999999999999,1.0,-3.904,0.0,0.262,0.209,0.0,0.311,0.7,83.339,203347.0,4.0,False,41.0,2006.0,1
18169,Ser O Parecer, RBD,5sgvzXoYFCr5F5tUZdAA20,0.605,0.88,1.0,-3.747,1.0,0.14,0.263,0.0,0.2,0.9079999999999999,176.028,211467.0,4.0,False,66.0,2006.0,1
18170,Dangerous, Ying Yang Twins Featuring Wyclef,7HhR1L61r3Z3PMWRRJSDHe,0.8,0.7829999999999999,11.0,-3.872,0.0,0.0966,0.16899999999999998,0.0,0.20600000000000002,0.889,114.995,260427.0,4.0,True,48.0,2006.0,1
18171,Push It, Rick Ross,39SQnz9u6zd91nZdaPmmJK,0.66,0.765,7.0,-7.121,1.0,0.245,0.22699999999999998,0.0,0.376,0.7709999999999999,151.07299999999998,208600.0,4.0,True,63.0,2006.0,1
18172,Once In A Lifetime, Keith Urban,10TLpTjjLKcpBN6kayS0mI,0.616,0.8370000000000001,0.0,-5.266,1.0,0.0472,0.0592,0.009940000000000001,0.48200000000000004,0.62,132.013,353813.0,4.0,False,35.0,2006.0,1
18173,The Kill (Bury Me), 30 Seconds To Mars,1NfI37MwLrclhPHoEtibam,0.179,0.912,4.0,-3.8810000000000002,0.0,0.0791,0.0014,0.000294,0.5820000000000001,0.289,182.99,231533.0,3.0,False,0.0,2022.0,1
18174,S.E.X., Lyfe Jennings,7BgYQ4AguLPq12SMM454AD,0.725,0.485,8.0,-8.387,0.0,0.0439,0.373,1.48e-06,0.0922,0.74,107.885,201400.0,4.0,False,23.0,2006.0,1
18175,I Call It Love, Lionel Richie,5BsJy4UDoQXqdgcyWqWQw2,0.6809999999999999,0.753,8.0,-4.082,1.0,0.107,0.45899999999999996,0.0,0.114,0.578,91.993,198427.0,4.0,False,51.0,2006.0,1
18176,You Know My Name, Chris Cornell,4MR9iW77LJoPPDjwAYbIZZ,0.368,0.8640000000000001,11.0,-3.335,0.0,0.0393,0.0197,0.0,0.23399999999999999,0.374,137.526,240227.0,4.0,False,53.0,2007.0,1
18178,Need A Boss, Shareefa Featuring Ludacris,684c3GEBYgNYtlrCkWGFVw,0.684,0.797,0.0,-5.406000000000001,0.0,0.361,0.0457,3.72e-06,0.275,0.565,84.012,234813.0,4.0,False,30.0,2006.0,1
18179,Every Mile A Memory, Dierks Bentley,30BLknUvGk8UuE3PrH6RXC,0.441,0.6970000000000001,2.0,-4.919,1.0,0.0363,0.08,0.00248,0.161,0.387,177.933,233240.0,4.0,False,0.0,2022.0,1
18180,It's Okay (One Blood), The Game Featuring Junior Reid,5hg3xm9mxcz9Xb6r59y9Ow,0.608,0.875,7.0,-5.642,1.0,0.231,0.000921,0.0,0.125,0.589,163.44299999999998,257600.0,4.0,True,51.0,2006.0,1
18181,Greatest Time Of Year, Aly & AJ,7yrqJUfnjteV1FLe9dXcVa,0.517,0.828,5.0,-5.0760000000000005,1.0,0.0436,0.000199,0.0,0.73,0.86,150.957,218493.0,4.0,False,54.0,2006.0,1
18182,Kingdom Come, JAY-Z,03LlYPDjtLO3rBd1WaJ9aD,0.45299999999999996,0.941,8.0,-3.3930000000000002,0.0,0.32899999999999996,0.0461,0.0,0.0961,0.677,173.699,263520.0,4.0,True,46.0,2006.0,1
18183,Crazy, Gnarls Barkley,2N5zMZX7YeL1tico8oQxa9,0.835,0.741,8.0,-1.609,1.0,0.0339,0.0172,0.0577,0.0826,0.612,111.963,182066.0,4.0,False,72.0,2006.0,1
18185,Love You, Jack Ingram,08mW3TDbM23kCPQ7PT9J39,0.5870000000000001,0.885,8.0,-4.8469999999999995,1.0,0.042,0.0606,1.22e-05,0.332,0.778,116.921,163733.0,4.0,False,26.0,2007.0,1
18186,Everytime Tha Beat Drop, Monica Featuring Dem Franchize Boyz,1ydffhoWtTxKDrc5zi7p0M,0.762,0.644,7.0,-6.715,1.0,0.223,0.0522,0.0,0.0821,0.82,81.99,223293.0,4.0,False,57.0,2006.0,1
18187,The Riddle, Five For Fighting,0p9sEGpxxooSZCjfKrWcZy,0.59,0.562,10.0,-5.8,1.0,0.028999999999999998,0.327,0.0,0.135,0.271,119.429,227027.0,4.0,False,52.0,2006.0,1
18189,Would You Go With Me, Josh Turner,1KhrAWvLIjRlQIJtSTgvsi,0.605,0.8640000000000001,6.0,-5.365,1.0,0.0292,0.13,0.0008269999999999999,0.113,0.736,122.91799999999999,228187.0,4.0,False,74.0,2006.0,1
18191,High School Never Ends, Bowling For Soup,1bhjMY5O0ZjB41OHcdRH0a,0.536,0.9229999999999999,2.0,-3.4939999999999998,1.0,0.125,0.0122,0.0,0.142,0.77,160.03,209040.0,4.0,True,66.0,2006.0,1
18192,That Girl, Frankie J Featuring Mannie Fresh & Chamillionaire,5IKzScUFi0CLcVXnB1vb7k,0.662,0.745,6.0,-5.626,0.0,0.172,0.20600000000000002,0.0,0.174,0.569,170.138,239293.0,4.0,False,39.0,2006.0,1
18193,A La Primera Persona, Alejandro Sanz,6mXHxE2BEafOgdWoFvc6mF,0.615,0.6759999999999999,8.0,-5.154,1.0,0.0715,0.485,0.0,0.0634,0.259,121.02600000000001,301933.0,4.0,False,55.0,2011.0,1
